is_treatment,response_att,food_share_15d,age,is_women
1,0,0.0,48.0,0
1,0,0.0,48.0,0
1,0,0.0,74.0,1
1,0,0.0,39.0,0
1,0,0.0,33.0,1
0,0,0.0,66.0,1
1,0,0.0,35.0,1
0,0,0.8917,51.0,0
1,0,0.0,54.0,1
1,0,0.0,29.0,1
1,0,0.0,36.0,0
1,0,0.0,14.0,0
1,0,0.0,47.0,0
0,0,0.0,20.0,1
1,0,0.0,45.0,0
0,0,0.0,29.0,1
1,0,0.0321,29.0,1
1,0,0.0,50.0,1
1,0,0.0,57.0,1
0,0,0.0,37.0,1
1,0,0.0,46.0,1
1,0,0.0,75.0,1
1,0,0.0,29.0,1
0,0,0.1984,33.0,1
1,0,0.0,56.0,0
1,1,0.0,28.0,1
0,0,0.0,59.0,1
1,0,0.0,23.0,1
0,1,0.8641,60.0,0
1,0,0.0,39.0,1
1,0,0.0,33.0,1
1,0,0.3133,29.0,0
0,0,0.0,55.0,1
1,0,0.0,78.0,1
0,0,0.0,68.0,1
1,0,0.0,64.0,0
0,0,0.5611,63.0,1
1,0,0.0,33.0,1
0,1,0.9745,38.0,0
1,0,0.0,45.0,1
1,0,0.0,67.0,0
0,0,0.0,37.0,1
0,0,0.0,34.0,0
0,0,0.0,46.0,1
1,0,0.0,31.0,1
1,0,0.0,70.0,1
1,0,0.0,32.0,1
1,0,0.0,36.0,1
0,0,0.0,42.0,1
1,0,0.0,34.0,0
0,0,0.8291,67.0,1
1,0,0.0,51.0,1
1,0,0.0,42.0,1
1,0,0.0,63.0,0
0,1,0.8831,43.0,1
0,0,0.0,43.0,1
1,0,0.0,25.0,1
1,1,0.0,24.0,1
1,0,0.0,35.0,1
0,0,0.0,47.0,0
1,0,0.0,21.0,0
0,0,0.4032,31.0,1
0,0,0.0,22.0,0
1,0,0.0,70.0,1
0,0,0.9976,73.0,1
1,0,0.0,56.0,0
0,1,0.8457,45.0,1
1,0,0.0,33.0,1
1,0,0.0,61.0,0
1,1,0.0,29.0,0
1,0,0.0,33.0,1
1,0,0.4968,52.0,0
0,0,0.0,23.0,0
1,0,0.0,26.0,1
1,0,0.0778,51.0,1
1,0,0.2264,35.0,0
1,0,0.0,31.0,0
0,0,0.0,61.0,1
1,0,0.0,59.0,0
1,0,0.0,56.0,0
1,0,0.0,29.0,0
0,0,0.0852,38.0,1
0,0,0.8418,44.0,1
0,0,0.0,46.0,1
1,0,0.1995,68.0,1
0,0,0.3995,44.0,1
0,0,0.0,30.0,1
1,0,0.0,40.0,1
0,1,0.8856,38.0,0
1,0,0.0,33.0,0
0,0,0.0,23.0,0
0,0,0.7988,34.0,0
0,0,0.0,22.0,0
1,0,0.0,27.0,0
1,0,0.0,46.0,1
1,1,0.0,20.0,1
1,0,0.0,74.0,1
0,0,0.4024,35.0,1
1,0,0.0,26.0,0
0,0,0.0,28.0,0
1,0,0.0,53.0,1
1,0,0.0,35.0,0
1,0,0.0,35.0,1
1,0,0.0,35.0,0
1,0,0.0,37.0,1
1,0,0.0,30.0,1
1,0,0.0,22.0,1
0,0,0.0,64.0,1
0,0,0.0,44.0,0
1,0,0.0,70.0,1
0,0,0.0,35.0,0
1,0,0.0,64.0,1
1,0,0.0,36.0,1
1,0,0.0,57.0,1
0,1,0.6754,24.0,0
0,0,0.0,43.0,1
1,1,0.451,56.0,1
1,0,0.0,38.0,0
1,0,0.4328,59.0,1
1,1,0.0,29.0,1
1,0,0.0,54.0,1
0,0,0.0,61.0,0
0,0,0.0,63.0,1
1,0,0.0,33.0,1
0,1,0.0,45.0,1
1,0,0.0782,42.0,0
0,0,0.0,35.0,1
1,0,0.0,40.0,1
1,0,0.4256,34.0,1
1,0,0.0,39.0,1
0,0,0.0,78.0,1
0,0,0.0,49.0,0
0,0,0.0,32.0,0
1,0,0.3973,52.0,1
1,0,0.3398,61.0,1
1,0,0.0,27.0,1
1,0,0.0,63.0,0
1,0,0.0,64.0,0
0,0,0.0,52.0,0
0,0,0.0,31.0,1
0,0,0.6727,39.0,1
1,0,0.0,43.0,1
1,0,0.0,23.0,1
1,0,0.0205,57.0,1
1,0,0.0,72.0,1
1,0,0.0,26.0,1
1,0,0.2619,46.0,1
0,0,0.4881,47.0,1
0,1,0.9724,45.0,0
0,0,0.0,20.0,0
1,0,0.0,32.0,1
0,0,0.0,59.0,0
0,0,0.0,22.0,0
1,0,0.0,51.0,1
1,0,0.0,54.0,1
1,0,0.0,49.0,0
1,0,0.0,67.0,1
0,0,0.0,23.0,0
1,0,0.0,41.0,1
1,0,0.0,49.0,1
1,0,0.0,70.0,1
1,0,0.0,30.0,1
0,0,0.0,43.0,1
0,0,0.0,27.0,1
1,1,0.4906,73.0,1
1,1,0.0,46.0,0
0,0,0.0,53.0,1
1,0,0.0,36.0,0
0,0,0.8574,28.0,1
0,0,0.0,42.0,1
1,0,0.0,52.0,0
1,0,0.0472,65.0,0
1,0,0.0,39.0,1
0,0,0.0,29.0,1
0,0,0.7999,17.0,1
1,0,0.0,36.0,1
1,0,0.0,25.0,1
1,0,0.0,42.0,0
1,0,0.0,36.0,0
1,0,0.3791,29.0,1
1,0,0.0,27.0,0
1,0,0.0,44.0,1
1,1,0.0,43.0,1
1,0,0.0,78.0,1
1,0,0.0,47.0,1
0,0,0.7101,45.0,1
0,0,0.0,51.0,1
0,0,0.0,35.0,1
1,0,0.0,31.0,0
1,0,0.0,36.0,1
1,0,0.0,54.0,1
1,0,0.0,57.0,1
1,0,0.472,42.0,1
1,0,0.0,45.0,0
0,0,0.0,64.0,0
1,0,0.0,35.0,1
1,1,0.0,53.0,1
1,0,0.0,58.0,0
0,0,0.8925,28.0,1
0,0,0.0,65.0,1
0,0,0.9913,65.0,1
1,0,0.0,36.0,1
0,0,0.0,33.0,0
0,0,0.5306,43.0,1
1,0,0.0,35.0,1
0,1,1.0,23.0,1
1,0,0.0,19.0,1
1,0,0.0,,1
1,0,0.0,48.0,1
1,0,0.0,37.0,1
1,0,0.0,52.0,0
1,0,0.0,23.0,1
0,0,0.7983,20.0,0
0,0,0.0,64.0,0
0,0,0.9981,31.0,1
1,0,0.0,45.0,1
0,0,0.0,36.0,0
0,0,0.1007,44.0,1
1,0,0.0,64.0,1
0,1,1.0,39.0,1
1,0,0.0,72.0,0
0,0,0.0,15.0,1
1,0,0.0,57.0,1
1,0,0.0,54.0,1
1,0,0.0,22.0,1
1,0,0.0,30.0,1
1,0,0.0,31.0,1
1,0,0.2702,17.0,0
1,0,0.0,43.0,0
1,0,0.0,29.0,0
1,0,0.0,34.0,0
1,0,0.0,25.0,1
1,0,0.0,23.0,0
1,0,0.0,29.0,0
0,0,1.0,68.0,0
1,0,0.0,42.0,1
1,0,0.0,43.0,1
0,0,0.0,25.0,1
0,0,0.0,63.0,1
1,1,0.0,19.0,1
0,0,0.7823,19.0,1
1,0,0.0,29.0,1
1,0,0.0,35.0,1
1,0,0.0,56.0,1
0,0,0.0,54.0,1
0,1,0.3776,31.0,1
0,0,0.0,20.0,0
0,0,1.0,37.0,1
1,0,0.0,43.0,1
0,0,1.0,44.0,1
1,0,0.0,41.0,0
0,0,0.2074,43.0,1
1,0,0.2273,68.0,1
0,1,0.0,24.0,1
0,0,0.0,70.0,1
1,0,0.0,26.0,1
1,0,0.0,54.0,0
0,0,0.8634,53.0,1
0,0,0.9275,50.0,1
1,0,0.0,50.0,0
0,0,0.0,37.0,1
1,0,0.0,43.0,1
1,0,0.0,66.0,0
0,0,1.0,39.0,1
0,0,0.0,36.0,1
1,0,0.4484,36.0,0
0,0,0.0,44.0,1
1,0,0.3522,70.0,1
0,0,0.0,73.0,0
1,0,0.0,27.0,1
1,0,0.0,39.0,0
0,0,0.9325,42.0,1
1,0,0.2042,48.0,1
1,0,0.4249,65.0,1
1,0,0.0,37.0,0
0,0,0.0,57.0,0
1,0,0.0,45.0,1
1,0,0.0,15.0,1
1,0,0.0,26.0,0
0,0,0.9972,42.0,0
1,0,0.4582,37.0,1
0,0,0.0,53.0,1
1,0,0.0,46.0,1
1,0,0.0,28.0,0
1,0,0.0,63.0,1
0,0,0.5439,39.0,1
1,0,0.0,39.0,0
1,0,0.0,39.0,0
1,0,0.0,63.0,1
1,0,0.4261,28.0,1
1,0,0.0,34.0,1
1,0,0.0,60.0,0
1,0,0.0,59.0,1
0,0,0.2738,29.0,1
0,0,0.695,42.0,1
1,0,0.0,31.0,0
0,0,0.994,56.0,0
1,0,0.0,56.0,0
1,0,0.2395,55.0,1
1,0,0.0,37.0,0
1,0,0.0,48.0,0
1,0,0.0,37.0,0
1,0,0.0,23.0,0
0,0,0.0,72.0,1
1,0,0.0,26.0,1
1,0,0.0,45.0,0
0,1,0.0,50.0,0
1,0,0.0,39.0,0
0,0,0.7689,67.0,1
1,0,0.0,26.0,0
1,0,0.035,33.0,1
1,0,0.0,35.0,0
1,0,0.0,37.0,1
0,1,0.8513,48.0,1
1,0,0.0,23.0,0
0,0,0.0,33.0,1
0,0,0.0,39.0,0
1,0,0.0,56.0,1
1,0,0.0,52.0,1
1,0,0.0,56.0,1
1,0,0.0,48.0,1
1,1,0.0,40.0,1
1,0,0.0,32.0,0
0,0,0.0,42.0,1
1,0,0.0,33.0,1
1,0,0.3176,70.0,1
1,0,0.0,56.0,0
1,0,0.0,49.0,0
1,0,0.0,58.0,1
0,0,0.9114,45.0,0
1,0,0.0,39.0,1
0,0,0.0,34.0,0
1,0,0.0,41.0,1
1,0,0.0,60.0,1
1,0,0.3571,27.0,1
1,0,0.0,27.0,0
1,0,0.0,42.0,1
1,1,0.0,39.0,1
1,0,0.0,70.0,0
0,0,0.0,70.0,0
1,0,0.0,69.0,1
1,0,0.4343,25.0,0
0,0,0.0,61.0,1
0,0,0.0,69.0,1
1,0,0.0,32.0,1
0,0,0.0,39.0,0
0,0,0.0,47.0,0
1,1,0.1336,48.0,1
1,0,0.0,59.0,1
1,0,0.0,66.0,0
1,0,0.0,45.0,0
0,0,0.0,32.0,1
1,0,0.0,62.0,1
1,0,0.0,29.0,1
1,0,0.0,22.0,0
0,0,0.0,61.0,1
0,0,0.0,65.0,0
1,0,0.0,41.0,1
1,0,0.0,41.0,0
0,0,0.0,29.0,0
1,0,0.0,42.0,1
1,0,0.0,29.0,1
1,0,0.0,52.0,1
0,0,0.0,33.0,1
1,0,0.0,34.0,1
1,0,0.0,39.0,1
1,0,0.0,34.0,0
1,0,0.0,62.0,1
1,0,0.4241,26.0,1
0,0,1.0,33.0,0
0,0,1.0,56.0,1
1,0,0.0,42.0,0
1,0,0.0,63.0,1
1,0,0.0,,0
0,0,0.0,58.0,1
1,0,0.0,39.0,0
1,0,0.0,49.0,0
0,0,0.0,54.0,1
1,0,0.0,32.0,1
1,0,0.0,35.0,1
0,0,0.9312,50.0,0
1,0,0.0,50.0,1
0,0,0.0,34.0,1
0,0,0.6584,43.0,1
1,0,0.2346,32.0,0
0,1,0.6125,18.0,1
1,0,0.0,20.0,0
0,0,0.0,32.0,0
1,0,0.3846,61.0,1
0,0,0.3734,28.0,0
0,0,1.0,73.0,1
0,1,0.9174,73.0,1
0,0,0.0,36.0,0
1,0,0.0,49.0,0
1,0,0.0,28.0,1
1,0,0.0,45.0,1
1,0,0.0,49.0,1
1,0,0.0,29.0,1
0,0,0.1427,47.0,1
1,0,0.0,52.0,1
1,0,0.0,51.0,0
1,0,0.0,72.0,1
1,1,0.0,47.0,0
1,0,0.0,62.0,1
0,0,0.5758,22.0,1
0,1,0.8242,33.0,1
1,0,0.0,72.0,1
1,0,0.4441,51.0,0
1,0,0.0,53.0,0
1,0,0.2842,58.0,1
0,0,0.0,56.0,0
1,0,0.0,26.0,0
1,0,0.0,29.0,1
1,0,0.0,45.0,1
1,0,0.0,21.0,1
1,0,0.0,28.0,1
1,0,0.0,35.0,0
0,0,0.8083,56.0,1
1,0,0.0,16.0,1
1,0,0.0,69.0,1
1,0,0.0,61.0,1
1,0,0.0,73.0,1
0,0,0.0,20.0,0
0,1,0.0,25.0,0
0,0,0.0,83.0,1
1,0,0.0,91.0,1
1,0,0.0,49.0,0
1,0,0.0,61.0,1
1,0,0.0,16.0,1
1,0,0.0,40.0,1
1,0,0.0,30.0,1
0,0,0.9649,48.0,1
1,0,0.0,54.0,0
1,0,0.0,38.0,0
1,0,0.0,49.0,1
1,0,0.0,55.0,1
0,1,0.9348,38.0,1
1,0,0.0,67.0,1
1,0,0.4624,44.0,1
0,0,0.0,19.0,1
0,0,0.0,25.0,1
0,0,0.7753,46.0,1
1,1,0.3416,41.0,1
1,0,0.0,55.0,1
1,0,0.0,28.0,1
1,0,0.2204,40.0,1
1,0,0.0,55.0,1
1,0,0.0,34.0,0
1,0,0.0,26.0,0
0,0,0.0,24.0,0
0,1,0.0,27.0,0
1,0,0.0,31.0,0
1,0,0.0,46.0,1
1,0,0.0,43.0,1
0,1,0.858,56.0,1
0,0,1.0,50.0,1
1,0,0.0,60.0,0
1,0,0.0,39.0,0
1,0,0.2017,59.0,1
1,0,0.0,31.0,1
1,0,0.0,59.0,0
1,0,0.0,33.0,1
0,0,0.7399,38.0,1
0,0,0.0,68.0,0
1,0,0.0,42.0,1
1,0,0.0,26.0,0
0,0,0.0,46.0,1
1,0,0.0,28.0,1
1,0,0.0,30.0,0
1,0,0.0,38.0,0
1,0,0.1879,27.0,1
1,0,0.0,42.0,0
0,0,0.0,20.0,0
1,0,0.0,34.0,0
0,0,0.9962,73.0,1
1,0,0.0,29.0,1
1,0,0.0,,0
1,0,0.0,45.0,0
0,0,0.0,24.0,1
1,0,0.3743,47.0,1
1,0,0.0,27.0,0
1,0,0.0,25.0,0
1,0,0.0,31.0,1
0,0,0.9148,58.0,0
1,0,0.0,51.0,0
0,0,1.0,18.0,1
1,0,0.0,24.0,1
1,0,0.0,32.0,1
1,0,0.2038,41.0,1
0,0,0.6735,36.0,1
1,0,0.0,68.0,0
1,0,0.2026,45.0,1
0,0,0.0,33.0,1
1,0,0.0,34.0,0
0,0,0.1164,34.0,1
1,0,0.0,40.0,0
0,0,0.0,23.0,1
1,0,0.0,34.0,1
0,0,0.9276,47.0,1
1,0,0.0,56.0,1
1,0,0.0,50.0,1
1,0,0.0,35.0,1
1,0,0.0,52.0,1
1,0,0.0,24.0,1
1,0,0.0,43.0,1
1,0,0.0,53.0,0
1,0,0.0,32.0,0
1,0,0.0,30.0,1
0,0,0.0,24.0,0
1,0,0.0,24.0,1
1,0,0.0,70.0,1
1,0,0.0,37.0,1
0,0,0.8601,43.0,1
1,0,0.0,58.0,1
1,1,0.0,64.0,1
1,0,0.0,36.0,0
0,0,0.0,62.0,1
1,0,0.0,54.0,0
1,0,0.0,44.0,1
0,0,0.0,46.0,0
0,0,0.0,50.0,1
1,0,0.0,44.0,1
1,0,0.0717,39.0,1
1,1,0.0,23.0,1
0,0,0.0,29.0,0
0,0,0.0,58.0,1
0,0,0.7101,31.0,1
0,0,0.0,43.0,0
1,0,0.0,53.0,1
1,0,0.0,38.0,0
1,0,0.0,60.0,1
1,0,0.0,38.0,1
1,0,0.2351,45.0,0
1,0,0.1669,37.0,1
0,0,0.0,25.0,1
1,0,0.0,63.0,1
1,0,0.0,28.0,1
1,0,0.4264,27.0,1
1,0,0.0,53.0,0
1,0,0.0,30.0,1
1,1,0.0,23.0,1
0,0,0.0,52.0,1
1,0,0.0,47.0,1
0,0,0.5738,76.0,1
1,0,0.3147,28.0,1
1,0,0.3913,59.0,1
1,0,0.0,61.0,0
1,0,0.4639999999999999,38.0,0
1,0,0.0,36.0,1
1,0,0.0,52.0,0
1,0,0.0,41.0,1
1,0,0.0,41.0,1
0,0,0.3871,44.0,1
1,0,0.0,66.0,0
1,0,0.0,70.0,1
1,0,0.33,39.0,1
1,0,0.0,31.0,0
0,0,0.0,27.0,1
1,0,0.4299,61.0,1
0,0,0.8634,58.0,0
1,0,0.0,56.0,0
0,0,0.5295,57.0,1
0,0,0.7468,22.0,1
0,0,0.6822,36.0,1
1,0,0.0,64.0,1
0,0,0.7639,49.0,1
1,0,0.0,21.0,1
1,0,0.0,55.0,1
0,0,0.9438,48.0,1
1,0,0.0,31.0,1
1,0,0.0,25.0,0
0,1,0.9973,55.0,1
0,1,0.5797,39.0,0
0,0,0.288,19.0,0
1,0,0.1313,32.0,1
0,0,0.0,44.0,1
1,0,0.0,69.0,1
1,0,0.0,51.0,0
1,0,0.0766,37.0,1
1,0,0.0,41.0,1
0,0,0.0,31.0,1
0,0,0.0,35.0,0
1,0,0.0,42.0,0
1,0,0.0,33.0,1
1,0,0.0,55.0,0
1,0,0.0,40.0,1
0,0,0.0,61.0,0
0,0,0.8311,54.0,1
1,0,0.0,28.0,0
1,0,0.0,33.0,1
0,0,0.0,55.0,1
1,0,0.4817,46.0,0
1,0,0.0,36.0,1
1,0,0.0,24.0,0
1,0,0.0,33.0,0
1,0,0.0,31.0,1
0,0,0.5539999999999999,54.0,1
0,0,0.0,21.0,0
0,0,0.4,58.0,1
1,0,0.0,28.0,0
0,0,0.0,25.0,1
1,0,0.0,58.0,1
0,0,0.0,45.0,1
0,0,1.0,61.0,1
1,0,0.0,44.0,1
1,0,0.0,28.0,1
0,0,0.7557,49.0,0
1,0,0.0,73.0,1
0,0,0.0,79.0,1
1,0,0.0461,52.0,0
0,0,0.6356,36.0,0
1,0,0.0,30.0,1
1,0,0.0,34.0,1
1,0,0.0,71.0,0
1,0,0.0,79.0,0
1,0,0.0,69.0,1
0,0,0.6484,59.0,0
1,1,0.0,42.0,0
0,1,0.6709,46.0,1
1,1,0.0,39.0,0
1,0,0.0,29.0,0
1,0,0.0,26.0,1
1,0,0.0,28.0,1
0,0,1.0,72.0,1
1,0,0.0,64.0,1
0,0,0.0,38.0,1
0,0,0.0,49.0,1
1,0,0.0,25.0,1
1,0,0.0,28.0,1
1,0,0.0,33.0,0
1,0,0.0,50.0,0
0,1,1.0,29.0,1
0,1,0.4879,34.0,0
1,0,0.0,30.0,0
1,0,0.0,23.0,1
1,0,0.0,21.0,1
1,0,0.4558,40.0,0
0,0,0.0,42.0,1
1,0,0.2621,22.0,1
0,0,0.0,31.0,0
1,0,0.0,45.0,1
1,0,0.0,50.0,0
0,0,0.7231,38.0,1
1,0,0.0,37.0,1
1,0,0.2731,35.0,1
1,0,0.0,37.0,0
0,0,0.0,46.0,1
0,0,0.8413,69.0,1
1,0,0.0,46.0,0
1,0,0.0,50.0,1
1,1,0.0,52.0,1
0,0,0.9933,63.0,1
1,0,0.0,54.0,0
1,1,0.0,24.0,1
0,0,0.591,29.0,0
1,0,0.0,64.0,1
1,0,0.0,51.0,1
1,0,0.0,49.0,0
1,0,0.0,57.0,0
1,0,0.0,43.0,0
1,0,0.0,40.0,0
1,0,0.0,47.0,0
0,0,0.0,54.0,0
0,0,0.2745,32.0,1
1,0,0.0,,0
0,0,0.0,34.0,1
1,0,0.0,53.0,1
0,0,1.0,50.0,1
0,0,0.7366,37.0,0
0,0,0.9901,33.0,0
1,0,0.0,45.0,1
0,0,0.0,65.0,1
1,0,0.0,34.0,1
1,0,0.1939,32.0,1
1,0,0.0,40.0,1
1,0,0.0,34.0,0
0,0,0.0,44.0,0
0,0,0.0,58.0,1
1,0,0.0,72.0,0
1,0,0.0,41.0,0
1,0,0.0,32.0,0
1,0,0.0,84.0,1
1,1,0.0,33.0,1
1,0,0.0,42.0,0
1,1,0.1126,50.0,0
1,0,0.0,18.0,1
1,0,0.2327,46.0,1
1,0,0.0,44.0,1
0,0,0.0,67.0,0
1,0,0.0,48.0,1
1,1,0.0,36.0,1
0,0,0.0,73.0,1
1,0,0.0,32.0,1
1,0,0.0,35.0,0
1,0,0.0,,0
0,0,0.6866,55.0,1
0,0,0.0,28.0,0
1,0,0.3746,32.0,0
0,0,0.9158,32.0,0
0,0,0.7291,53.0,0
0,0,0.8544,36.0,1
0,0,0.0,38.0,0
1,1,0.259,60.0,1
1,0,0.0,44.0,0
1,0,0.4522,41.0,1
1,0,0.0,59.0,1
1,0,0.0,35.0,0
1,0,0.0,40.0,0
1,0,0.0,33.0,1
0,0,0.8436,49.0,1
0,0,0.8931,63.0,1
1,0,0.0,41.0,1
1,0,0.0,39.0,1
0,1,0.0,58.0,0
1,0,0.0,27.0,0
1,0,0.0,49.0,0
1,0,0.0,47.0,0
0,0,0.2062,46.0,1
1,0,0.0,33.0,1
1,0,0.0,36.0,1
1,0,0.0,50.0,1
1,0,0.0,35.0,0
1,0,0.0885,20.0,1
1,1,0.0,61.0,0
0,0,0.0,19.0,1
1,0,0.0,59.0,1
0,0,1.0,63.0,1
1,0,0.2081,27.0,1
1,0,0.0,31.0,1
1,0,0.0,50.0,0
1,0,0.3063,61.0,1
0,0,0.0,64.0,1
1,0,0.0,59.0,0
1,1,0.0,40.0,1
0,0,0.8962,69.0,1
0,0,0.6606,32.0,0
1,0,0.0,34.0,0
1,0,0.0,29.0,0
1,0,0.0,29.0,1
1,0,0.0,23.0,1
1,0,0.0,19.0,1
0,0,0.5031,19.0,1
1,1,0.2215,40.0,1
0,0,0.0,53.0,1
1,0,0.0,30.0,1
0,0,0.0,60.0,1
0,0,0.9956,23.0,1
1,1,0.0,42.0,0
1,0,0.0,63.0,0
0,0,0.7173,,0
0,0,0.0,53.0,1
1,0,0.0,52.0,0
1,0,0.0,78.0,1
1,0,0.0,60.0,1
1,0,0.0,29.0,1
1,0,0.0,31.0,0
1,0,0.0,72.0,0
1,0,0.0,56.0,1
0,0,0.0,25.0,1
1,0,0.0,37.0,1
1,0,0.0,24.0,1
0,0,0.6672,51.0,1
1,0,0.0,70.0,0
1,0,0.0,45.0,1
0,0,1.0,70.0,1
1,0,0.0,,0
0,0,0.0,35.0,1
0,0,0.0,37.0,0
0,1,0.8472,38.0,0
1,0,0.0,42.0,1
1,0,0.0,64.0,1
1,0,0.0,33.0,1
1,0,0.0,35.0,0
0,0,0.0,60.0,1
0,0,0.0,41.0,0
1,0,0.0,35.0,0
0,0,1.0,17.0,0
1,0,0.2498,45.0,1
1,0,0.4713,42.0,1
1,0,0.0,36.0,1
1,0,0.0,16.0,1
1,0,0.0,59.0,1
1,0,0.0,24.0,1
1,0,0.4208,63.0,1
0,0,0.7525,61.0,0
1,0,0.0,19.0,1
1,0,0.0,53.0,0
0,0,0.0,57.0,1
1,0,0.0,19.0,0
0,0,0.0,51.0,1
1,0,0.0,53.0,1
0,0,0.0,30.0,1
1,0,0.0,22.0,1
0,0,0.0,46.0,1
1,0,0.0,21.0,1
1,0,0.0,45.0,1
0,0,0.6082,32.0,1
0,0,0.0,31.0,1
1,0,0.0,41.0,1
1,0,0.0,28.0,0
1,0,0.0,36.0,0
1,0,0.0,25.0,1
1,0,0.4607,63.0,1
1,0,0.0,34.0,1
1,0,0.0,39.0,1
0,0,0.9941,38.0,0
1,0,0.0,79.0,1
1,0,0.0,62.0,1
1,0,0.042,28.0,1
0,0,0.0,28.0,0
0,0,0.0,36.0,1
1,0,0.0,56.0,1
0,0,0.8178,43.0,1
0,0,0.0,60.0,0
1,0,0.0,50.0,1
1,0,0.0,36.0,1
1,0,0.0,36.0,1
1,0,0.0,34.0,1
0,0,0.7909999999999999,48.0,1
1,1,0.0,70.0,1
1,0,0.0,37.0,1
0,0,1.0,79.0,0
1,0,0.0,40.0,1
0,0,0.0,49.0,1
1,0,0.0,41.0,0
0,0,0.0,62.0,0
1,0,0.0,29.0,0
0,0,0.9965,54.0,0
1,0,0.0,35.0,1
1,0,0.0,25.0,1
1,0,0.0,64.0,1
1,0,0.0,39.0,1
1,0,0.0,24.0,0
1,0,0.2366,56.0,1
0,0,0.0,52.0,0
1,0,0.0,56.0,1
1,0,0.0,52.0,0
1,0,0.0,36.0,1
0,0,0.0,69.0,1
0,0,0.0,23.0,0
0,0,0.9045,29.0,1
0,1,0.0,56.0,1
0,0,0.0,59.0,1
1,0,0.0,57.0,1
0,0,0.0,35.0,0
1,0,0.0,21.0,0
1,0,0.0,67.0,0
0,0,0.4706,29.0,0
1,0,0.314,60.0,1
0,0,0.0,39.0,1
1,0,0.0,56.0,0
1,0,0.0,33.0,0
1,0,0.0,59.0,1
1,0,0.0,32.0,1
0,0,0.0751,65.0,1
0,0,0.0,40.0,1
1,0,0.0528,26.0,1
0,0,0.0,48.0,1
1,0,0.0,22.0,1
1,0,0.0,24.0,1
0,0,0.8636,34.0,0
0,0,0.0,37.0,1
1,0,0.0,35.0,1
1,0,0.0,37.0,0
1,0,0.0,34.0,1
1,0,0.0,60.0,1
1,0,0.0,30.0,1
1,0,0.4412,49.0,1
1,0,0.0,48.0,1
1,0,0.0,52.0,0
1,1,0.4105,37.0,1
1,0,0.0,46.0,0
1,0,0.299,50.0,1
1,0,0.0,42.0,1
0,0,0.0821,38.0,1
0,0,0.3539,40.0,0
0,0,0.9942,46.0,0
0,0,0.5561,51.0,1
0,0,0.6422,42.0,1
1,0,0.0,30.0,1
0,0,0.0,44.0,0
1,1,0.0,80.0,1
0,0,0.8052,55.0,1
1,0,0.0,27.0,0
1,0,0.0,31.0,1
1,0,0.0,56.0,1
0,0,0.0,41.0,0
1,0,0.0,21.0,0
0,1,0.6197,27.0,1
0,0,0.0,45.0,0
1,0,0.0,43.0,1
1,0,0.0,78.0,1
1,0,0.0,64.0,1
0,0,0.0,20.0,0
1,0,0.0,30.0,1
0,0,0.0,40.0,0
1,0,0.0,39.0,1
0,0,0.0,34.0,1
1,0,0.0498,38.0,1
1,0,0.1635,51.0,1
1,0,0.0,54.0,0
1,0,0.0,47.0,1
1,0,0.0,27.0,0
0,1,0.6858,25.0,0
0,0,0.0,27.0,1
1,0,0.0,32.0,0
1,0,0.0,67.0,1
1,0,0.0,38.0,1
1,0,0.0,28.0,0
0,0,0.0,38.0,1
1,0,0.0,37.0,1
1,0,0.0,34.0,1
1,0,0.0,29.0,0
1,0,0.0,30.0,0
1,0,0.0,36.0,1
0,1,0.0,62.0,1
1,0,0.0,35.0,1
1,0,0.0,47.0,1
1,0,0.0,82.0,1
0,0,0.0,37.0,1
0,0,0.7139,59.0,1
1,0,0.0,51.0,1
1,0,0.0,31.0,1
1,0,0.0,67.0,1
1,0,0.0,35.0,1
0,0,0.0,37.0,1
1,0,0.0,34.0,0
1,0,0.0,25.0,0
0,0,0.7678,48.0,0
1,0,0.0,56.0,1
1,0,0.0,36.0,0
0,0,0.0,30.0,1
1,0,0.0,33.0,0
1,0,0.0,35.0,1
0,0,1.0,38.0,0
1,0,0.0,59.0,1
1,0,0.0,43.0,1
0,0,0.0,58.0,0
1,0,0.0,51.0,1
1,0,0.0,44.0,1
1,0,0.0,34.0,0
1,0,0.0,69.0,0
1,0,0.0,63.0,1
0,0,0.0,47.0,1
1,0,0.0,72.0,1
1,0,0.0,51.0,1
1,0,0.0,45.0,1
1,0,0.0,26.0,0
1,0,0.0,66.0,1
0,1,0.8799,23.0,0
1,0,0.0,54.0,1
1,0,0.0,51.0,0
0,0,1.0,34.0,0
0,0,0.0,33.0,0
1,0,0.0,58.0,1
1,0,0.3634,38.0,1
0,0,0.0,55.0,0
1,0,0.0,33.0,0
1,0,0.0,34.0,1
1,0,0.0,22.0,1
1,0,0.0,39.0,0
1,0,0.0,40.0,1
1,0,0.0,41.0,0
1,0,0.0,39.0,1
1,0,0.0,47.0,0
1,0,0.1047,57.0,1
1,0,0.0,51.0,1
1,0,0.0,54.0,1
1,0,0.0,53.0,0
1,0,0.0,26.0,1
0,0,0.0,21.0,0
1,0,0.0,39.0,1
0,0,0.0,26.0,1
1,0,0.0,33.0,0
0,0,0.0,73.0,1
0,1,0.0,33.0,1
0,0,0.0,42.0,1
0,0,0.9704,58.0,1
1,1,0.0,34.0,1
1,1,0.42,64.0,0
1,0,0.0,67.0,0
0,0,0.0,59.0,1
1,0,0.0,41.0,1
1,0,0.0,26.0,1
